Regulating prices in EUR/MWh,,,,,,,,,,,,,,,,,,,,,,,,,
Data was last updated 11-01-2018,,,,,,,,,,,,,,,,,,,,,,,,,
,,NO1,,NO2,,NO3,,NO4,,NO5,,SE1,,SE2,,SE3,,SE4,,FI,,DK1,,DK2,
,Hours,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down
18-10-2016,15 - 16,"37,63","32,43","37,63","32,43","40,00","38,97","29,24","29,24","37,63","32,43","40,00","38,97","40,00","38,97","40,00","38,97","54,04","41,10","40,00","38,97","34,01","34,01","54,04","41,10"
18-10-2016,16 - 17,"37,08","32,48","37,08","32,48","40,00","38,96","29,10","29,10","37,08","32,48","40,00","38,96","40,00","38,96","40,00","38,96","48,07","40,06","40,00","38,96","36,80","36,80","48,07","40,06"
18-10-2016,17 - 18,"37,08","32,50","37,08","32,50","40,23","40,23","28,79","28,79","37,08","32,50","40,23","40,23","40,23","40,23","40,23","40,23","46,01","46,01","40,23","40,23","40,23","40,23","46,01","46,01"
18-10-2016,18 - 19,"37,08","32,52","37,08","32,52","43,72","43,72","28,94","28,94","37,08","32,52","43,72","43,72","43,72","43,72","43,72","43,72","50,11","50,11","43,72","43,72","41,40","41,40","50,11","50,11"
18-10-2016,19 - 20,"37,08","32,55","37,08","32,55","40,66","40,66","28,98","28,98","37,08","32,55","40,66","40,66","40,66","40,66","40,66","40,66","48,64","48,64","40,66","40,66","40,03","40,03","48,64","48,64"
18-10-2016,20 - 21,"32,47","32,47","32,47","32,47","37,67","37,67","29,02","29,02","32,47","32,47","37,67","37,67","37,67","37,67","37,67","37,67","38,56","38,56","37,67","37,67","37,33","37,33","38,56","38,56"
18-10-2016,21 - 22,"32,40","32,40","32,40","32,40","35,29","35,29","28,96","28,96","32,40","32,40","35,29","35,29","35,29","35,29","35,29","35,29","35,29","35,29","35,29","35,29","34,44","34,44","35,29","35,29"
18-10-2016,22 - 23,"32,22","32,22","32,22","32,22","34,28","34,28","27,37","27,37","32,22","32,22","32,70","32,70","32,70","32,70","32,70","32,70","32,70","32,70","32,70","32,70","32,70","32,70","32,70","32,70"
18-10-2016,23 - 00,"30,99","30,99","30,99","30,99","33,16","33,16","27,29","27,29","30,99","30,99","30,99","30,99","30,99","30,99","30,99","30,99","30,99","30,99","30,99","30,99","30,99","30,99","30,99","30,99"
19-10-2016,00 - 01,"31,63","31,63","31,15","25,69","34,33","34,33","27,66","27,66","31,63","31,63","31,63","31,63","31,63","31,63","31,63","31,63","31,63","31,63","31,63","31,63","30,27","30,27","30,27","30,27"
19-10-2016,01 - 02,"34,07","31,07","30,47","24,58","34,07","33,26","27,59","27,59","34,07","31,07","34,07","31,07","34,07","31,07","34,07","31,07","34,07","31,07","34,07","31,07","34,07","30,47","34,07","30,47"
19-10-2016,02 - 03,"34,07","30,98","30,80","24,58","34,07","32,88","27,55","27,55","34,07","30,98","34,07","30,98","34,07","30,98","34,07","30,98","34,07","30,98","34,07","30,98","34,07","30,80","34,07","30,80"
19-10-2016,03 - 04,"34,07","31,01","31,00","24,58","34,07","32,97","27,54","27,54","34,07","31,01","34,07","31,01","34,07","31,01","34,07","31,01","34,07","31,01","34,07","31,01","34,07","31,00","34,07","31,00"
19-10-2016,04 - 05,"34,07","31,39","31,33","24,58","34,07","33,20","27,55","27,55","34,07","31,39","34,07","31,39","34,07","31,39","34,07","31,39","34,07","31,39","34,07","31,39","31,33","13,93","31,33","13,93"
19-10-2016,05 - 06,"32,52","32,52","31,87","24,58","34,45","34,45","27,59","27,59","32,52","32,52","33,44","33,44","33,44","33,44","33,44","33,44","33,44","33,44","33,44","33,44","30,85","24,58","30,85","30,85"
19-10-2016,06 - 07,"33,00","33,00","32,77","32,77","38,01","38,01","29,08","29,08","33,00","33,00","38,01","38,01","38,01","38,01","38,01","38,01","38,01","38,01","38,01","38,01","36,66","36,66","38,01","38,01"
19-10-2016,07 - 08,"33,31","33,31","33,31","33,31","45,24","45,24","29,34","29,34","33,31","33,31","45,24","45,24","45,24","45,24","45,24","45,24","47,50","47,50","45,24","45,24","45,24","45,24","47,50","47,50"
19-10-2016,08 - 09,"33,70","33,70","33,70","33,70","43,08","36,50","29,42","29,42","33,70","33,70","43,08","36,50","43,08","36,50","43,08","36,50","48,68","36,50","43,89","36,50","43,08","36,50","48,68","36,50"
19-10-2016,09 - 10,"33,52","33,52","33,52","33,52","42,91","35,00","29,54","29,54","33,52","33,52","42,91","35,00","42,91","35,00","42,91","35,00","48,47","35,00","42,91","35,00","42,91","35,00","48,47","35,00"
19-10-2016,10 - 11,"33,44","33,44","33,44","33,44","42,36","36,50","29,88","29,88","33,44","33,44","42,36","36,50","42,36","36,50","42,36","36,50","49,29","36,50","42,36","36,50","42,36","36,50","49,29","36,50"
19-10-2016,11 - 12,"33,49","33,49","33,43","33,43","42,00","39,16","29,71","29,71","33,49","33,49","42,00","39,16","42,00","39,16","42,00","39,16","50,09","39,16","42,00","39,16","41,31","39,16","50,09","39,16"
19-10-2016,12 - 13,"33,43","33,43","33,33","33,33","40,75","35,00","29,65","29,65","33,43","33,43","40,75","35,00","40,75","35,00","40,75","35,00","49,17","35,00","40,75","35,00","37,66","35,00","49,17","35,00"
19-10-2016,13 - 14,"33,43","33,43","33,43","33,43","41,86","34,07","29,61","29,61","33,43","33,43","41,86","34,07","41,86","34,07","41,86","34,07","47,05","34,07","41,86","34,07","35,00","34,07","47,05","34,07"
19-10-2016,14 - 15,"33,40","33,40","33,40","33,40","41,72","34,00","29,52","29,52","33,40","33,40","41,72","34,00","41,72","34,00","41,72","34,00","43,05","34,00","41,72","34,00","34,69","34,00","43,05","34,00"
19-10-2016,15 - 16,"33,35","33,35","33,08","33,08","40,50","34,00","29,54","29,54","33,35","33,35","40,50","34,00","40,50","34,00","40,50","34,00","42,29","34,00","40,50","34,00","33,08","33,08","42,29","34,00"
19-10-2016,16 - 17,"33,71","33,71","33,71","33,71","40,92","34,00","29,54","29,54","33,71","33,71","40,92","34,00","40,92","34,00","40,92","34,00","43,16","34,00","40,92","34,00","34,66","34,00","43,16","34,00"
19-10-2016,17 - 18,"33,78","33,78","33,78","33,78","42,61","34,07","29,26","29,26","33,78","33,78","42,61","34,07","42,61","34,07","42,61","34,07","47,16","34,07","43,96","34,07","34,67","34,07","48,32","34,07"
19-10-2016,18 - 19,"33,51","33,51","33,51","33,51","43,05","37,80","29,39","29,39","33,51","33,51","43,05","37,80","43,05","37,80","43,05","37,80","50,16","37,80","48,40","37,80","34,52","34,52","50,16","37,80"
19-10-2016,19 - 20,"33,60","33,60","33,60","33,60","41,38","37,80","29,29","29,29","33,60","33,60","41,38","37,80","41,38","37,80","41,38","37,80","49,00","37,80","42,19","37,80","33,60","33,60","49,00","37,80"
19-10-2016,20 - 21,"33,43","27,93","33,17","27,93","39,63","27,93","29,28","27,93","33,43","27,93","39,63","27,93","39,63","27,93","39,63","27,93","44,49","27,93","39,63","27,93","33,17","27,93","44,49","27,93"
